Wavelength (nm)	Band 1p	Band 1	Band 2	Band 3	Band 4	Band 4p	Band 5p	Band 5	Band 7	Pan
1463	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1464	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00015	0.00000	0.00000
1465	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00003	0.00000	0.00000
1466	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00004	0.00000	0.00000
1467	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00003	0.00000	0.00000
1468	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
1469	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.00000
1470	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.00001	0.00000	0.00000
1471	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.00000
1472	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.00000
1473	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.00000
1474	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00011	0.00000	0.00000
1475	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00009	0.00000	0.00000
1476	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00013	0.00000	0.00000
1477	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.00000
1478	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00006	0.00000	0.00000
1479	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00028	0.00000	0.00000
1480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00012	0.00000	0.00000
1481	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000
1482	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000
1483	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00016	0.00000	0.00000
1484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00023	0.00000	0.00000
1485	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00018	0.00000	0.00000
1486	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00019	0.00000	0.00000
1487	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00025	0.00000	0.00000
1488	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00035	0.00000	0.00000
1489	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00033	0.00000	0.00000
1490	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00036	0.00000	0.00000
1491	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00043	0.00000	0.00000
1492	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00045	0.00000	0.00000
1493	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.00000
1494	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00044	0.00000	0.00000
1495	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00055	0.00000	0.00000
1496	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00053	0.00000	0.00000
1497	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00069	0.00000	0.00000
1498	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00066	0.00000	0.00000
1499	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00057	0.00000	0.00000
1500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00085	0.00000	0.00000
1501	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00087	0.00000	0.00000
1502	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00095	0.00000	0.00000
1503	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00118	0.00000	0.00000
1504	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00128	0.00000	0.00000
1505	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00132	0.00000	0.00000
1506	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00150	0.00000	0.00000
1507	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00185	0.00000	0.00000
1508	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00204	0.00000	0.00000
1509	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00223	0.00000	0.00000
1510	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.00000
1511	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00299	0.00000	0.00000
1512	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00339	0.00000	0.00000
1513	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00404	0.00000	0.00000
1514	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00471	0.00000	0.00000
1515	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00567	0.00000	0.00000
1516	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00663	0.00000	0.00000
1517	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00786	0.00000	0.00000
1518	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00942	0.00000	0.00000
1519	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01121	0.00000	0.00000
1520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01347	0.00000	0.00000
1521	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01608	0.00000	0.00000
1522	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01938	0.00000	0.00000
1523	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02350	0.00000	0.00000
1524	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02792	0.00000	0.00000
1525	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03341	0.00000	0.00000
1526	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04009	0.00000	0.00000
1527	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04762	0.00000	0.00000
1528	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05643	0.00000	0.00000
1529	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06714	0.00000	0.00000
1530	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07824	0.00000	0.00000
1531	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09136	0.00000	0.00000
1532	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10654	0.00000	0.00000
1533	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12285	0.00000	0.00000
1534	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.14079	0.00000	0.00000
1535	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16125	0.00000	0.00000
1536	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.18364	0.00000	0.00000
1537	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.20654	0.00000	0.00000
1538	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.23308	0.00000	0.00000
1539	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.26230	0.00000	0.00000
1540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.29337	0.00000	0.00000
1541	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.32852	0.00000	0.00000
1542	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.36737	0.00000	0.00000
1543	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.40615	0.00000	0.00000
1544	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.45084	0.00000	0.00000
1545	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.49826	0.00000	0.00000
1546	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.54405	0.00000	0.00000
1547	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.59284	0.00000	0.00000
1548	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.64023	0.00000	0.00000
1549	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.68359	0.00000	0.00000
1550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72173	0.00000	0.00000
1551	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.75357	0.00000	0.00000
1552	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.77747	0.00000	0.00000
1553	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.79223	0.00000	0.00000
1554	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.80116	0.00000	0.00000
1555	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.80176	0.00000	0.00000
1556	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.79820	0.00000	0.00000
1557	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.79068	0.00000	0.00000
1558	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.78129	0.00000	0.00000
1559	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.77084	0.00000	0.00000
1560	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.75957	0.00000	0.00000
1561	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.74928	0.00000	0.00000
1562	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.74068	0.00000	0.00000
1563	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.73295	0.00000	0.00000
1564	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72784	0.00000	0.00000
1565	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72493	0.00000	0.00000
1566	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72389	0.00000	0.00000
1567	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72565	0.00000	0.00000
1568	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72857	0.00000	0.00000
1569	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.73355	0.00000	0.00000
1570	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.74086	0.00000	0.00000
1571	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.74789	0.00000	0.00000
1572	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.75644	0.00000	0.00000
1573	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.76678	0.00000	0.00000
1574	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.77698	0.00000	0.00000
1575	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.78859	0.00000	0.00000
1576	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.80016	0.00000	0.00000
1577	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.81189	0.00000	0.00000
1578	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.82298	0.00000	0.00000
1579	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.83396	0.00000	0.00000
1580	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.84427	0.00000	0.00000
1581	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.85336	0.00000	0.00000
1582	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.86176	0.00000	0.00000
1583	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.86922	0.00000	0.00000
1584	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87644	0.00000	0.00000
1585	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88282	0.00000	0.00000
1586	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88883	0.00000	0.00000
1587	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89463	0.00000	0.00000
1588	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89837	0.00000	0.00000
1589	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90238	0.00000	0.00000
1590	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90555	0.00000	0.00000
1591	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90816	0.00000	0.00000
1592	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91116	0.00000	0.00000
1593	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91374	0.00000	0.00000
1594	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91618	0.00000	0.00000
1595	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91957	0.00000	0.00000
1596	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92109	0.00000	0.00000
1597	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92405	0.00000	0.00000
1598	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92575	0.00000	0.00000
1599	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92606	0.00000	0.00000
1600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92782	0.00000	0.00000
1601	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92917	0.00000	0.00000
1602	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93016	0.00000	0.00000
1603	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93204	0.00000	0.00000
1604	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93329	0.00000	0.00000
1605	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93412	0.00000	0.00000
1606	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93516	0.00000	0.00000
1607	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93597	0.00000	0.00000
1608	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93607	0.00000	0.00000
1609	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93705	0.00000	0.00000
1610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93679	0.00000	0.00000
1611	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93713	0.00000	0.00000
1612	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93786	0.00000	0.00000
1613	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93847	0.00000	0.00000
1614	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93923	0.00000	0.00000
1615	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93963	0.00000	0.00000
1616	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93899	0.00000	0.00000
1617	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93832	0.00000	0.00000
1618	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93866	0.00000	0.00000
1619	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93823	0.00000	0.00000
1620	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93881	0.00000	0.00000
1621	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93756	0.00000	0.00000
1622	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93722	0.00000	0.00000
1623	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93675	0.00000	0.00000
1624	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93489	0.00000	0.00000
1625	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93379	0.00000	0.00000
1626	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93049	0.00000	0.00000
1627	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92718	0.00000	0.00000
1628	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92550	0.00000	0.00000
1629	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92209	0.00000	0.00000
1630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91864	0.00000	0.00000
1631	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91514	0.00000	0.00000
1632	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91158	0.00000	0.00000
1633	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90620	0.00000	0.00000
1634	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90271	0.00000	0.00000
1635	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89895	0.00000	0.00000
1636	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89404	0.00000	0.00000
1637	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89075	0.00000	0.00000
1638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88613	0.00000	0.00000
1639	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88319	0.00000	0.00000
1640	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88026	0.00000	0.00000
1641	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87750	0.00000	0.00000
1642	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87481	0.00000	0.00000
1643	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87285	0.00000	0.00000
1644	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87052	0.00000	0.00000
1645	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.86985	0.00000	0.00000
1646	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.86978	0.00000	0.00000
1647	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87063	0.00000	0.00000
1648	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87083	0.00000	0.00000
1649	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87287	0.00000	0.00000
1650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87407	0.00000	0.00000
1651	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.87854	0.00000	0.00000
1652	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88025	0.00000	0.00000
1653	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88460	0.00000	0.00000
1654	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88820	0.00000	0.00000
1655	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89282	0.00000	0.00000
1656	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89770	0.00000	0.00000
1657	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90340	0.00000	0.00000
1658	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90824	0.00000	0.00000
1659	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91417	0.00000	0.00000
1660	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.91971	0.00000	0.00000
1661	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92522	0.00000	0.00000
1662	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93159	0.00000	0.00000
1663	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93837	0.00000	0.00000
1664	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94240	0.00000	0.00000
1665	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94932	0.00000	0.00000
1666	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95389	0.00000	0.00000
1667	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95941	0.00000	0.00000
1668	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96633	0.00000	0.00000
1669	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96978	0.00000	0.00000
1670	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97402	0.00000	0.00000
1671	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97830	0.00000	0.00000
1672	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98111	0.00000	0.00000
1673	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98514	0.00000	0.00000
1674	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98823	0.00000	0.00000
1675	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99056	0.00000	0.00000
1676	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99256	0.00000	0.00000
1677	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99507	0.00000	0.00000
1678	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99667	0.00000	0.00000
1679	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99884	0.00000	0.00000
1680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99956	0.00000	0.00000
1681	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99936	0.00000	0.00000
1682	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99954	0.00000	0.00000
1683	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99974	0.00000	0.00000
1684	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000
1685	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99971	0.00000	0.00000
1686	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99904	0.00000	0.00000
1687	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99746	0.00000	0.00000
1688	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99642	0.00000	0.00000
1689	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99564	0.00000	0.00000
1690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99449	0.00000	0.00000
1691	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99323	0.00000	0.00000
1692	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.99058	0.00000	0.00000
1693	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98880	0.00000	0.00000
1694	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98714	0.00000	0.00000
1695	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98383	0.00000	0.00000
1696	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.98225	0.00000	0.00000
1697	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97716	0.00000	0.00000
1698	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.97219	0.00000	0.00000
1699	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96832	0.00000	0.00000
1700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.96193	0.00000	0.00000
1701	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.95676	0.00000	0.00000
1702	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94942	0.00000	0.00000
1703	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.94059	0.00000	0.00000
1704	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.93118	0.00000	0.00000
1705	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.92202	0.00000	0.00000
1706	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.90882	0.00000	0.00000
1707	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.89676	0.00000	0.00000
1708	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.88262	0.00000	0.00000
1709	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.86662	0.00000	0.00000
1710	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.85115	0.00000	0.00000
1711	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.83431	0.00000	0.00000
1712	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.81647	0.00000	0.00000
1713	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.79793	0.00000	0.00000
1714	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.77850	0.00000	0.00000
1715	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.75847	0.00000	0.00000
1716	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.73952	0.00000	0.00000
1717	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.72123	0.00000	0.00000
1718	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.70163	0.00000	0.00000
1719	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.68298	0.00000	0.00000
1720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.66518	0.00000	0.00000
1721	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.64823	0.00000	0.00000
1722	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.63061	0.00000	0.00000
1723	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.61392	0.00000	0.00000
1724	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.59742	0.00000	0.00000
